model	file	W2_statistic	p_value
LG+R3	seq_23.fa_gap.sitewise_diversity.txt	2.617218e-01	1.740678e-01
LG+R3	seq_24.fa_gap.sitewise_diversity.txt	2.665201e-01	1.685560e-01
LG+R3	seq_25.fa_gap.sitewise_diversity.txt	4.430225e-01	5.576230e-02
LG+R3	seq_26.fa_gap.sitewise_diversity.txt	3.128346e-01	1.244553e-01
LG+R3	seq_27.fa_gap.sitewise_diversity.txt	2.410035e-01	2.003906e-01
LG+R3	seq_28.fa_gap.sitewise_diversity.txt	5.671905e-01	2.699600e-02
LG+R3	seq_29.fa_gap.sitewise_diversity.txt	4.255467e-01	6.191444e-02
LG+R3	seq_3.fa_gap.sitewise_diversity.txt	4.601084e-01	5.037478e-02
LG+R3	seq_30.fa_gap.sitewise_diversity.txt	2.602495e-01	1.758005e-01
LG+R3	seq_31.fa_gap.sitewise_diversity.txt	4.114565e-01	6.740479e-02
LG+R3	seq_32.fa_gap.sitewise_diversity.txt	2.684129e-01	1.664371e-01
LG+R3	seq_33.fa_gap.sitewise_diversity.txt	8.314829e-01	6.150966e-03
LG+R3	seq_34.fa_gap.sitewise_diversity.txt	5.905089e-01	2.362403e-02
LG+R3	seq_35.fa_gap.sitewise_diversity.txt	5.693614e-01	2.666191e-02
LG+R3	seq_36.fa_gap.sitewise_diversity.txt	2.752682e-01	1.590147e-01
LG+R3	seq_37.fa_gap.sitewise_diversity.txt	3.734121e-01	8.503423e-02
LG+R3	seq_38.fa_gap.sitewise_diversity.txt	5.533993e-01	2.922303e-02
LG+R3	seq_39.fa_gap.sitewise_diversity.txt	2.698154e-01	1.648867e-01
LG+R3	seq_4.fa_gap.sitewise_diversity.txt	2.863989e-01	1.477542e-01
LG+R3	seq_40.fa_gap.sitewise_diversity.txt	2.052435e-01	2.576427e-01
LG+R3	seq_41.fa_gap.sitewise_diversity.txt	3.793978e-01	8.195670e-02
LG+R3	seq_42.fa_gap.sitewise_diversity.txt	3.277270e-01	1.131651e-01
LG+R3	seq_43.fa_gap.sitewise_diversity.txt	4.208039e-01	6.370686e-02
LG+R3	seq_44.fa_gap.sitewise_diversity.txt	4.691971e-01	4.773709e-02
LG+R3	seq_45.fa_gap.sitewise_diversity.txt	3.411259e-01	1.039751e-01
LG+R3	seq_46.fa_gap.sitewise_diversity.txt	4.308546e-01	5.997242e-02
LG+R3	seq_47.fa_gap.sitewise_diversity.txt	3.333619e-01	1.091948e-01
LG+R3	seq_48.fa_gap.sitewise_diversity.txt	3.839022e-01	7.972083e-02
LG+R3	seq_49.fa_gap.sitewise_diversity.txt	2.943151e-01	1.402970e-01
LG+R3	seq_5.fa_gap.sitewise_diversity.txt	3.309799e-01	1.108539e-01
LG+R3	seq_50.fa_gap.sitewise_diversity.txt	2.528428e-01	1.848251e-01
LG+R3	seq_51.fa_gap.sitewise_diversity.txt	2.517110e-01	1.862508e-01
LG+R3	seq_52.fa_gap.sitewise_diversity.txt	3.531020e-01	9.645621e-02
LG+R3	seq_53.fa_gap.sitewise_diversity.txt	4.776058e-01	4.542705e-02
LG+R3	seq_54.fa_gap.sitewise_diversity.txt	4.137000e-01	6.649664e-02
LG+R3	seq_55.fa_gap.sitewise_diversity.txt	4.490085e-01	5.380805e-02
LG+R3	seq_56.fa_gap.sitewise_diversity.txt	7.823113e-01	8.062761e-03
LG+R3	seq_57.fa_gap.sitewise_diversity.txt	4.595232e-01	5.054985e-02
LG+R3	seq_58.fa_gap.sitewise_diversity.txt	2.452440e-01	1.946465e-01
LG+R3	seq_59.fa_gap.sitewise_diversity.txt	4.734214e-01	4.656142e-02
LG+R3	seq_6.fa_gap.sitewise_diversity.txt	3.992634e-01	7.258016e-02
LG+R3	seq_60.fa_gap.sitewise_diversity.txt	4.650561e-01	4.892021e-02
LG+R3	seq_61.fa_gap.sitewise_diversity.txt	2.817464e-01	1.523466e-01
LG+R3	seq_62.fa_gap.sitewise_diversity.txt	7.413958e-01	1.011263e-02
LG+R3	seq_63.fa_gap.sitewise_diversity.txt	4.762435e-01	4.579311e-02
LG+R3	seq_64.fa_gap.sitewise_diversity.txt	3.848931e-01	7.923789e-02
LG+R3	seq_65.fa_gap.sitewise_diversity.txt	5.196898e-01	3.551426e-02
LG+R3	seq_66.fa_gap.sitewise_diversity.txt	3.307335e-01	1.110272e-01
LG+R3	seq_67.fa_gap.sitewise_diversity.txt	3.683052e-01	8.775976e-02
LG+R3	seq_68.fa_gap.sitewise_diversity.txt	4.679334e-01	4.809489e-02
LG+R3	seq_69.fa_gap.sitewise_diversity.txt	1.395834e-01	4.231673e-01
LG+R3	seq_7.fa_gap.sitewise_diversity.txt	4.365055e-01	5.797641e-02
LG+R3	seq_70.fa_gap.sitewise_diversity.txt	8.254670e-01	6.357496e-03
LG+R3	seq_71.fa_gap.sitewise_diversity.txt	4.251672e-01	6.205585e-02
LG+R3	seq_72.fa_gap.sitewise_diversity.txt	1.873167e-01	2.935775e-01
LG+R3	seq_73.fa_gap.sitewise_diversity.txt	2.568753e-01	1.798470e-01
LG+R3	seq_74.fa_gap.sitewise_diversity.txt	3.027589e-01	1.328084e-01
LG+R3	seq_75.fa_gap.sitewise_diversity.txt	2.874215e-01	1.467661e-01
LG+R3	seq_76.fa_gap.sitewise_diversity.txt	6.016979e-01	2.216460e-02
LG+R3	seq_77.fa_gap.sitewise_diversity.txt	3.186896e-01	1.198728e-01
LG+R3	seq_78.fa_gap.sitewise_diversity.txt	2.808483e-01	1.532517e-01
LG+R3	seq_79.fa_gap.sitewise_diversity.txt	3.433359e-01	1.025403e-01
LG+R3	seq_8.fa_gap.sitewise_diversity.txt	2.654512e-01	1.697662e-01
LG+R3	seq_80.fa_gap.sitewise_diversity.txt	2.757970e-01	1.584581e-01
LG+R3	seq_81.fa_gap.sitewise_diversity.txt	2.804183e-01	1.536871e-01
LG+R3	seq_82.fa_gap.sitewise_diversity.txt	2.675764e-01	1.673697e-01
LG+R3	seq_83.fa_gap.sitewise_diversity.txt	2.886981e-01	1.455430e-01
LG+R3	seq_84.fa_gap.sitewise_diversity.txt	4.301349e-01	6.023189e-02
LG+R3	seq_85.fa_gap.sitewise_diversity.txt	3.410732e-01	1.040096e-01
LG+R3	seq_86.fa_gap.sitewise_diversity.txt	4.985884e-01	4.016337e-02
LG+R3	seq_87.fa_gap.sitewise_diversity.txt	2.750842e-01	1.592088e-01
LG+R3	seq_88.fa_gap.sitewise_diversity.txt	2.546730e-01	1.825463e-01
LG+R3	seq_89.fa_gap.sitewise_diversity.txt	2.117728e-01	2.458752e-01
LG+R3	seq_9.fa_gap.sitewise_diversity.txt	8.492147e-01	5.581179e-03
LG+R3	seq_90.fa_gap.sitewise_diversity.txt	2.261328e-01	2.221623e-01
LG+R3	seq_91.fa_gap.sitewise_diversity.txt	2.674338e-01	1.675292e-01
LG+R3	seq_92.fa_gap.sitewise_diversity.txt	5.192548e-01	3.560415e-02
LG+R3	seq_93.fa_gap.sitewise_diversity.txt	5.112022e-01	3.731227e-02
LG+R3	seq_94.fa_gap.sitewise_diversity.txt	3.746241e-01	8.440105e-02
LG+R3	seq_95.fa_gap.sitewise_diversity.txt	4.899872e-01	4.223860e-02
LG+R3	seq_96.fa_gap.sitewise_diversity.txt	3.969155e-01	7.362518e-02
LG+R3	seq_97.fa_gap.sitewise_diversity.txt	2.665697e-01	1.685001e-01
LG+R3	seq_98.fa_gap.sitewise_diversity.txt	4.517814e-01	5.292766e-02
LG+R3	seq_99.fa_gap.sitewise_diversity.txt	4.207711e-01	6.371945e-02
